load,temp,hum,wind,hour,dow,holiday,regime
1028.4888570677742,12.756681668780537,76.16312423296198,5.287216117333127,2,6,0,0
1099.4241241248349,14.589948544210362,73.99551131033725,3.4887798790077227,3,6,0,0
1103.2028026191792,15.497340430013994,79.44405303963894,4.903520419544518,4,6,0,0
1178.9455724374927,3.768544796141601,63.508055390923666,4.836091347553703,5,6,0,0
1284.512331788978,14.386636004610015,64.13990858286583,5.618076588674181,6,6,0,0
1197.90952705013,6.328114614138711,67.46271828805875,4.557038218007772,7,6,0,0
1291.0664586336138,13.157396820816903,64.41463233650506,5.76299396771492,8,6,0,0
1355.1217863877198,6.70788074120976,59.40517499911911,5.911007392651809,9,6,0,0
1304.2786780801614,5.10517240939931,55.91285775509616,6.300107706788696,10,6,0,0
1220.602655028898,9.23876663711042,58.70439944867074,5.531059716505174,11,6,0,0
1308.6685977966436,6.662565783008217,63.517789095218774,6.858957784252917,12,6,0,0
1271.3520509770083,3.821964066728208,53.7167357237353,6.688731548397404,13,6,0,0
1156.0693365016434,6.403324437113443,57.50552154587117,6.295967297332095,14,6,0,0
1237.490292431909,12.76880610765438,45.80683475662809,5.884071991617648,15,6,0,0
1223.6370905452447,11.703263665977449,49.03538135591174,5.441022061049339,16,6,0,0
1195.2204570538229,8.618182918381324,55.07830529188652,6.446755109699327,17,6,0,0
1156.9620610391437,14.958494608767774,49.120910753977434,5.1820911138870045,18,6,0,0
1091.9421543942867,12.573651675896487,52.613354592784795,5.016701026521869,19,6,0,0
1159.9943413135677,11.083405035484844,62.52112559402951,4.519377900589022,20,6,0,0
1077.4549366226993,11.047630231647675,63.36292333606886,4.317526503029444,21,6,0,0
1122.4168986731863,9.162684140332933,56.20699151855561,4.218125340084617,22,6,0,0
1102.3773543518578,9.503213589334086,59.835842159394886,4.87850891901017,23,6,0,0
1058.0570733875943,16.400602265299824,63.01304531167058,4.529885601832171,0,0,0,0
1186.5030639954782,4.367887351464995,61.5335047998177,3.03214544893589,1,0,0,0
1210.993404257078,11.59175972291075,73.97961477427106,5.288432911288702,2,0,0,0
1186.9595276976243,10.501149311581687,64.245060523632,5.462328762068422,3,0,0,0
1299.1546396450142,13.451803254536458,64.74744300592334,5.134857940078023,4,0,0,0
1336.5503245891755,7.8456112531533435,66.32274342229371,4.768991334556044,5,0,0,0
1283.333707563619,11.13180844460556,73.0747971654956,5.541332944772987,6,0,0,0
1313.561862779742,8.888403361712992,70.95309594349361,6.0838226132448785,7,0,0,0
1337.9965223067188,7.861998055348405,69.41496264830148,4.8613955608277575,8,0,0,0
1333.2566631136472,11.321681919442002,65.43578856117999,5.524890291446834,9,0,0,0
1341.8265937824767,8.34635730563833,55.2520250381333,5.947607394505552,10,0,0,0
1451.01390841759,14.633388793682716,54.95138106685006,6.292805252618315,11,0,0,0
1296.5415918509732,8.61494220813645,52.99358487381002,5.472614877219281,12,0,0,0
1331.1150230433236,9.204703976643474,56.55027085679251,6.496288997756706,13,0,0,0
1304.889958542598,9.684141591535786,51.25804813620281,5.791352725941625,14,0,0,0
1229.4666017719842,7.279386845514294,46.34554071336461,5.803708545688326,15,0,0,0
1215.6883776106415,8.909193180826323,46.32963355380636,5.52902856553866,16,0,0,0
1277.7847557722687,8.395182531246743,50.87179217467792,4.685438032722771,17,0,0,0
1217.3313918378947,10.618128766199625,50.98212686699188,4.710459913518549,18,0,0,0
1137.6982776281652,10.30777419686918,58.76519971474991,4.610202855473414,19,0,0,0
1141.1038589107068,13.28194367494443,46.31412069504211,4.50498002203672,20,0,0,0
1172.414781856359,10.611416635321902,63.13175843442919,5.131927446968194,21,0,0,0
1216.53806324684,13.58341956770706,55.2906210435226,4.217312677908289,22,0,0,0
1080.409175574796,10.344184228162923,60.03875920340841,4.431411361773022,23,0,0,0
1063.8278708144771,11.718621720674426,61.52261873816547,3.404464994025038,0,1,0,0
1198.8583832035342,9.166552633490848,66.87573076709916,4.908650095962724,1,1,0,0
1139.294749667195,6.375050758304717,61.1899678047558,4.991899296270068,2,1,0,0
1243.7526618037468,10.63370831686151,83.68491944027602,5.105080139912584,3,1,1,0
1177.7093975529085,10.81964712438985,76.55006345374653,5.4985940524816606,4,1,0,0
1195.7570191509162,5.997450955991216,69.31833610049495,5.640782461082293,5,1,0,0
1249.0299971915183,14.400633995966764,64.92663845804194,4.690527271262215,6,1,0,0
1382.4257530986908,15.723788342959022,65.87367741258485,4.860807998451032,7,1,0,0
1428.4581196162585,5.894538945906109,67.45583121721276,5.701061977870188,8,1,0,0
1373.5744562610237,9.732533531142783,59.229428325244584,5.792245538760452,9,1,0,0
1329.5299839121533,7.011044057979712,56.98158288050447,5.395717244394027,10,1,0,0
1386.4349009914722,8.113979374908785,59.141658504706974,6.002698177852032,11,1,0,0
1403.4021822354755,12.47301856350272,57.87506991329423,5.299602034941641,12,1,0,0
1316.4078936592227,16.638698323346446,57.31684801714339,5.963526570701583,13,1,0,0
1312.1487815781493,14.381523052981288,52.86350655286929,6.840646095888248,14,1,0,0
1322.008490778866,4.797069878997457,48.90654309935097,5.839536688844229,15,1,0,0
1283.1230589323577,11.83980742211132,51.39148229015977,6.316558220188165,16,1,0,0
1217.019347032176,5.412300117894852,50.16234175759281,5.24608934998272,17,1,0,0
1248.4913519348102,15.632288228985352,52.92716751341589,4.712260508718505,18,1,0,0
1151.320148225454,9.731237295500685,57.65636617297835,4.600456764563431,19,1,0,0
1128.9735346281554,8.692450153453604,55.040262742003264,5.253002523713777,20,1,0,0
1230.7383412343634,11.043389907692985,59.763555925732796,4.337698593262081,21,1,0,0
1113.7463318401938,12.656748351410581,53.860514048112,4.035540148798589,22,1,0,0
1122.5818599436247,12.079866233750248,60.79097286576884,3.595888348215775,23,1,0,0
1113.2610971285974,11.619394540585988,65.95597506186446,4.087220338148694,0,2,0,0
1223.0687045747886,14.431396431633084,64.94232695568105,4.5872596805396775,1,2,0,0
1081.2697925898483,11.258036260272721,70.54758925569415,4.359946630983561,2,2,0,0
1201.4876761937592,13.747904140304552,73.69471902140074,5.033745728928272,3,2,0,0
1216.6444192313147,9.513456587243923,69.66786104332436,4.894020606646424,4,2,0,0
1147.2271909352241,9.684012508735817,70.116159260961,5.407883759198236,5,2,0,0
1213.5584545244417,12.361229128766018,70.28229948767154,5.9569600859822485,6,2,0,0
1264.315076947392,6.126550924464961,63.3973558955585,6.2884083985719945,7,2,0,0
1275.5184294834578,5.802578734012843,71.36380175962289,5.586123411200615,8,2,0,0
1277.5675217463368,10.556527252735073,61.71744928662237,6.087987924946247,9,2,0,0
1290.6690552046703,12.164606012526237,68.16587917055554,6.539383554834265,10,2,0,0
1437.047365837621,7.629081505465265,49.27998987125772,5.983801820280294,11,2,0,0
1295.9292900145429,13.04655241883575,59.80742702251202,5.498675481823666,12,2,0,0
1266.8975960819787,10.846870855732337,58.714031917384396,5.711078902381063,13,2,0,0
1222.202007861985,15.355919755167168,48.70784185642151,6.503984956172749,14,2,0,0
1141.1080396603188,13.210803983063315,46.65579775724949,5.1121270520259365,15,2,0,0
1244.814130922805,12.608693075067418,53.7105556058684,6.29190372974663,16,2,0,0
1186.872093452857,13.864391223954144,51.024416654329045,4.955957392301757,17,2,0,0
1079.6223334509755,14.956259151974526,55.89627507031017,4.685859812927974,18,2,0,0
1073.551698451063,10.617170788882092,45.94430360782935,5.200659217545241,19,2,0,0
997.5577510784642,17.408657139185273,53.611247641815105,5.312156450939652,20,2,0,0
983.7538286571929,16.436335512186332,58.59857195778791,4.7662745248029905,21,2,0,0
971.5667915747814,13.271273938292556,50.254153638389454,4.740139432286608,22,2,0,0
1077.4804590606482,6.195108248795671,62.73808365387488,3.470084853278742,23,2,0,0
959.9199897300092,10.487724510841641,66.75483491735162,4.403166237353427,0,3,0,0
1053.0821324986491,8.065021930372396,72.05728135530946,5.2190715492856254,1,3,0,0
1012.6360196076114,15.057506434855082,59.98294650033995,4.36490409364775,2,3,0,0
993.3061922775809,11.704950195981027,76.48217815698028,4.744976513527332,3,3,0,0
1155.687558185802,9.3418858110772,67.5563034655273,5.188927207982585,4,3,0,0
1195.1378763780497,17.193374627825776,64.70273252197002,5.788767403594827,5,3,0,0
1249.9441389021288,9.459908461311965,72.21285729074776,5.057547133069003,6,3,0,0
1180.0855240374287,10.860966847149108,68.19851868993234,5.792504789520403,7,3,0,0
1182.8905473472514,18.334057491302957,61.31217058128775,5.678037220228957,8,3,0,0
1246.5620744720327,14.277947601132132,53.7431230897753,5.499151623833889,9,3,0,0
1245.5741354551799,11.444474950734133,64.37384537126799,6.092928479931279,10,3,0,0
1318.285857487433,13.45246278149504,56.872774661547396,5.866065475116294,11,3,0,0
1257.1713249627628,8.476704270518974,54.41653354330107,6.039413691853702,12,3,0,0
1136.2657642582444,12.398095638851434,54.33458438261117,7.0497702289651425,13,3,0,0
1235.771668256874,12.760190311460281,49.909813276833134,5.5477822974945505,14,3,0,0
1203.4394851459595,10.734815585984979,47.49384497131828,6.726351868030264,15,3,0,0
1122.1987195976337,5.533774045504914,50.21458040193103,5.77957358325566,16,3,0,0
1101.0442700049177,7.414655548245881,46.52431277425161,5.333168993137996,17,3,0,0
1142.1723625277555,13.077640606744596,51.38270229149457,5.182941779775705,18,3,0,0
1106.9102932165504,9.882889701233799,51.41987838491988,5.429456423190983,19,3,0,0
938.8523208388151,9.98055440598906,51.6189277123748,4.41636643056904,20,3,0,0
1094.842581401066,8.506820546522109,59.03786335847406,5.65510505357677,21,3,0,0
977.2094968129046,9.53647155271265,66.57492091315035,4.064781235481191,22,3,0,0
955.1555074833565,12.040455271568815,59.25655024221696,4.7780407875851845,23,3,0,0
1020.8992160585847,12.198816919809568,72.13905282098133,3.5680027608096307,0,4,0,0
976.9974807090306,10.584278990482185,69.64023914673105,4.734695030329184,1,4,0,0
983.9551549101132,9.953808160252244,62.339693831344306,4.983416110495918,2,4,0,0
1052.2074391745994,10.37161255861065,74.0940692309429,4.941568973841136,3,4,0,0
1064.3451933552476,17.86646217522304,78.15434587329926,4.451299806810284,4,4,0,0
1175.5979131707895,10.26326291298546,80.31463810417289,4.916652398962373,5,4,0,0
1123.2925246374286,6.733112463287684,66.6906402624724,6.409154645656334,6,4,0,0
1220.2547352275265,6.119535803101075,61.95121606086585,5.45013122561779,7,4,0,0
1198.5933723173966,10.107856698301756,63.62647916546594,5.957775944239594,8,4,0,0
1090.8007779316242,14.787662497127435,58.014512508396194,5.501636731418939,9,4,0,0
1198.7946775476792,9.572374407793774,61.80254210529977,6.052026473451656,10,4,0,0
1078.9869168569533,15.211625665895106,63.28672989260325,5.744708724329275,11,4,0,0
1179.9587082381354,14.581671074171588,51.95563806559573,6.108074854210083,12,4,0,0
1209.6543883358484,8.035500245524783,52.11253208547622,6.404303464203634,13,4,0,0
1177.7710333728476,13.483621507578835,54.78304456308249,5.818977873814169,14,4,0,0
1139.6083630875812,12.200373227106407,56.73935468837911,5.337566925471465,15,4,0,0
1155.571052546081,10.853371544688722,45.22498817476078,5.992154822541658,16,4,0,0
1061.385007593603,10.539744535900255,57.06656082783899,6.684296107236335,17,4,0,0
1071.35240472184,12.63974021626735,45.642118571980745,5.927883564453334,18,4,0,0
974.3731277954197,15.308759177323395,51.10721528984502,5.028687238113666,19,4,0,0
987.9777169527415,9.311146986127387,64.05291330122516,5.339416803983129,20,4,0,0
969.3071887523904,11.490195764430748,56.89008080460009,4.574255759773468,21,4,0,0
939.8837387040908,6.541545367803437,53.19831811158719,5.035974093727077,22,4,0,0
1002.5419633096457,18.251821174381817,57.06492932988537,5.2319686756299655,23,4,0,0
941.7928697650045,11.733009668097203,69.54664461574603,3.0341030627157424,0,5,0,0
979.8634153426436,8.330107617715715,59.853658181179696,5.130297526150403,1,5,0,0
1059.9142970346545,10.42832817030267,77.4732489143135,5.084012839768947,2,5,0,0
976.6602674134219,7.318262640797616,73.71064958616111,5.961147840192881,3,5,0,0
1018.6000306555196,8.64620122985568,65.29004104684392,4.793220831984558,4,5,0,0
1095.3651411846315,10.623042836081023,68.8562554790842,5.12982255334655,5,5,0,0
1243.5146196054664,14.77026453846657,69.85384867701416,5.825064366812273,6,5,0,0
1275.6307617014907,8.456335343990492,68.02928087334465,6.211114077743272,7,5,0,0
1162.9452683606073,16.006936498382117,70.04920053616661,6.167214296997754,8,5,0,0
1174.334246017081,7.049610399727797,61.65775417342071,5.5624245603190925,9,5,0,0
1164.5914943740718,11.70914659972546,56.670487585544436,6.297515906692732,10,5,0,0
1268.308705706771,12.373004132076773,57.09442713026555,6.427278223939229,11,5,0,0
1214.0639830521468,9.841436995675535,57.92987281929053,6.580769818518585,12,5,0,0
1194.116202841218,9.16864102654735,53.35229538861922,5.513987591283275,13,5,0,0
1083.4955192876357,11.475851799797425,53.36074179359394,5.149761081695635,14,5,0,0
1133.2277693761735,10.37631598251166,51.69328357158259,5.236372063243877,15,5,0,0
1141.4552757730783,9.138415685995565,49.25225511435744,5.528299853174377,16,5,0,0
1186.7740722492115,14.273522321520808,48.27020073824799,5.738480855828479,17,5,0,0
1125.6424215584382,7.379930361485327,41.27076194856583,5.341877771016547,18,5,0,0
1086.4370011751967,7.672032319385638,54.10974882898097,5.306059745534306,19,5,0,0
1005.6558910480337,5.928477462024219,52.47074089202712,5.0004047352641185,20,5,0,0
1070.653438272718,10.487517141447332,64.78321842144057,3.9521465156526805,21,5,0,0
1060.429198718422,12.905391548762172,59.097800576519404,3.86225778217793,22,5,1,0
1025.1110324685037,10.099095394765227,68.47313449255057,3.8440988045560625,23,5,0,0
1128.036809241648,13.050258564512038,69.39705299548108,4.7172876167650895,0,6,0,0
1083.9342993337743,8.654876188278465,67.91735801701905,3.871626750809457,1,6,0,0
1103.1071001840967,7.834778039569849,73.38221230826633,4.698449638140074,2,6,0,0
1056.9730919109431,12.672932687819298,78.53121908469694,5.315788653836095,3,6,0,0
1129.4051037820313,7.705849566702876,65.86166359791774,4.610897716665391,4,6,0,0
1151.4407558425216,10.819827413466442,71.4109049077514,5.546413683360912,5,6,0,0
1139.7797420998668,8.79496449905754,71.1698617422485,4.951350723666988,6,6,0,0
1227.5086743322704,11.248954992078888,68.37560923699311,5.190869932730663,7,6,0,0
1190.8142463227143,10.860676630050742,62.353468817281744,5.441259159853112,8,6,0,0
1305.7498091193117,12.206486467226462,73.47053414311245,5.480152877336541,9,6,0,0
1275.2295804253126,14.655198551007611,61.756910988973644,5.7074952764683955,10,6,0,0
1257.2370445528004,8.544356315196566,55.673463578961574,5.934753949844117,11,6,0,0
1150.7519024225558,16.00825962312483,54.90247470218398,5.9244032494592584,12,6,0,0
1235.8551517335175,9.500403082427193,56.0467929961491,5.993074587140222,13,6,0,0
1263.3689492556507,14.394008813548991,51.60601255449826,6.600731148996797,14,6,0,0
1180.2391573611806,3.7138905501022235,45.01540383757238,5.315228699831797,15,6,0,0
1157.4870088101088,9.792558269364239,46.112590707230616,5.6711362012041455,16,6,0,0
1205.0874186553092,16.070588370015383,50.79539547349916,6.068555156925612,17,6,0,0
1135.6492942418727,10.265019038988145,43.83628573143575,5.341364441074859,18,6,0,0
1096.7367723948578,13.118825760939597,53.95676503438438,5.927181471724463,19,6,0,0
1008.9260624080672,17.194094053217405,51.155515681162434,5.312114868290168,20,6,0,0
1109.6818777547992,12.085989878006359,56.631911707340684,4.064261998040537,21,6,0,0
1131.9140558573272,9.463275463436844,56.76151891441332,4.314686716817343,22,6,0,0
1099.2250586769821,9.374097087950695,47.55242883090633,4.682308076466597,23,6,0,0
926.1422979444462,10.320411814650853,67.51470095454631,4.14192144106945,0,0,0,0
1100.109596216663,7.994609643245765,69.91965859073149,3.8909099336268405,1,0,0,0
1121.6317537968098,14.20723546782453,62.60665109124142,4.506334983875664,2,0,0,0
1190.505657579406,8.22698200951884,62.77402940214413,4.478475965706781,3,0,0,0
1213.787390273395,12.877835354373241,67.77997075161517,4.0743039047883745,4,0,0,0
1206.4923985456435,16.93798629577416,61.116149700708064,5.283856705882605,5,0,0,0
1271.8447035279,11.296935491155978,72.13297555393791,5.02038868031685,6,0,0,0
1271.212889996146,2.6490959017892344,64.22425626368553,5.348639658453556,7,0,0,0
1290.9574355162677,7.90319440413783,53.16858949616608,6.281566128596012,8,0,0,0
1286.029157051572,9.570546133626818,59.389279097893876,5.4388061165034465,9,0,0,0
1377.995558038764,14.188829757930012,60.577069378176,6.422687093149409,10,0,0,0
1292.9321135736388,11.038451740560179,56.759643600377125,6.348484663120961,11,0,0,0
1291.8184684136304,11.467696458845511,57.32283416767633,5.008717796896184,12,0,0,0
1358.778650290947,14.174808834089553,53.745489802495726,5.851792051434612,13,0,0,0
1331.2770676868195,9.414141604218903,58.98270502515611,5.864396126944899,14,0,0,0
1238.6617809147572,7.326182535105794,45.00874211312057,5.376047348365612,15,0,1,0
1209.7931331118843,11.53815069896367,47.874946101384985,5.211678131287453,16,0,0,0
1249.475174549581,10.859551643422554,51.03613269501612,6.71611902129414,17,0,0,0
1201.5942254350193,9.441500710470997,56.224037206851094,5.846028920152199,18,0,0,0
1235.3724841134574,10.258250493944919,50.254578892224615,5.475165734278841,19,0,0,0
1203.1804291039416,10.503325341584986,58.601873674137835,5.995486016240177,20,0,0,0
1028.7398713512057,10.585879714883873,49.29907172609809,3.8984291135109017,21,0,0,0
1038.1334247554025,8.480150632776894,59.900964905360894,5.106911866818052,22,0,0,0
1041.2947921998066,14.108206075583489,73.11787104617193,4.672355869312094,23,0,0,0
1168.420943122819,8.560961202600598,58.99487217367219,3.64135364034917,0,1,0,0
1241.8322594830454,8.98367096311646,60.76160904440312,2.9523486989214476,1,1,0,0
1013.4486220352819,12.90042301870556,64.61775532947956,4.074793850408193,2,1,0,0
1178.1622989898997,8.616126667292527,63.94075587036005,4.110794257397367,3,1,0,0
1157.6673630349205,12.092518158715578,63.83645822855576,3.3793339703675436,4,1,0,0
1285.638495839783,12.874560307604776,69.54283023808557,5.237799907904548,5,1,0,0
1222.1425460440037,8.164331409973013,67.1448957568431,4.699971531708863,6,1,0,0
1393.7347037859074,10.298065144647214,59.143205498827314,4.509733055943902,7,1,0,0
1295.848308801565,14.425133840146543,60.568196938800895,4.580525702897886,8,1,0,0
1372.5868876831871,15.498158752328736,58.68202906975489,5.743053535796377,9,1,0,0
1327.0937717669146,9.469387278581745,54.15725397601062,6.178335881989204,10,1,0,0
1244.5989517028775,15.027977773227281,62.19587228443909,5.72311018577556,11,1,0,0
1363.8126033768015,7.706925522359597,58.23647015038667,6.12392981992362,12,1,0,0
1273.277140309485,13.62126984186203,55.33592672542474,6.370344073415994,13,1,0,0
1347.3678596865282,11.763022781767798,44.433832385117505,6.886911575679179,14,1,0,0
1154.7056567165293,10.350531190403647,49.304192284133435,5.828555147690166,15,1,0,0
1289.2960441020969,6.142677200207619,44.4689974347276,6.352170563023786,16,1,0,0
1177.8318936476132,11.458898305995582,44.66253625380567,6.265104532619906,17,1,0,0
1139.1684742191296,9.856630059033016,53.697678591025365,5.2140937401541105,18,1,0,0
1109.0815284536836,8.500503241810371,53.73807489182133,4.952458967096613,19,1,0,0
1014.3672994432012,9.905078030762184,52.31600301401159,4.2792409426630975,20,1,0,0
1102.243162778327,12.024055247358788,53.384696375486655,5.177189429171122,21,1,0,0
1161.083124052716,14.481322884682607,61.33587760168292,4.075568913137327,22,1,0,0
1103.7361574915203,10.007948875391651,58.55270247605306,4.648432845212373,23,1,0,0
1140.316904822549,9.475185861887631,71.05668455326419,3.6920670724815756,0,2,0,0
1057.1429335224934,15.569900679382322,68.53259633065171,4.424329162044804,1,2,0,0
1124.315509659943,8.652577680952048,63.65236197072573,4.466216772230269,2,2,0,0
1143.7597082996838,16.40838699424451,71.08315212997951,5.255981418112015,3,2,0,0
1183.7501023104508,12.84214024756863,73.99278875064678,5.413591372530531,4,2,0,0
1285.1998395917656,9.715215188569598,70.55429608440768,4.7234610684665075,5,2,0,0
1213.1537849226397,11.222340793169383,65.2557323140233,5.64222415770487,6,2,0,0
1216.8159173827737,7.93952147056051,69.51444262110273,4.5705096658674815,7,2,0,0
1344.951812691576,11.201909214941347,54.37492171271478,5.8603554911251825,8,2,0,0
1343.119390391369,10.467807348784879,63.12301768708553,5.825822305361043,9,2,0,0
1318.2752755562208,9.118848044935262,60.42520048921988,5.9256317066779305,10,2,0,0
1287.7585273901275,12.80321316054803,50.50518922225772,6.202797213801313,11,2,0,0
1268.3849513579737,14.572205787439348,56.01469328955844,5.709693304442807,12,2,0,0
1281.4571877724748,11.55941131504116,49.5346032359225,6.266914283985805,13,2,0,0
1198.9064658305958,9.056183548897835,57.354506320473384,5.656105397172912,14,2,0,0
1158.162928630167,14.485287400965321,52.501381016683005,5.743314401228519,15,2,0,0
1206.5349287174279,13.814367743694085,50.11575679512148,6.3804287310523256,16,2,0,0
1142.7508436981127,11.463693433025064,57.64756488316978,5.1659402273502675,17,2,0,0
1148.1234529376216,16.414330116304864,52.21669462770432,5.499832160150481,18,2,0,0
1058.9961145624288,10.36142080794812,54.67518030636875,4.8652713229444355,19,2,0,0
1018.1103065617392,14.942704410262646,53.814374520727185,5.236782296570224,20,2,0,0
928.820644111489,6.822992612662291,58.107987445472226,4.1853795673329035,21,2,0,0
1055.1052664134152,10.44092811992871,47.53892629871078,5.37907886288564,22,2,0,0
1011.5550217504164,13.187299278987227,65.26612785549928,3.6129220083239826,23,2,0,0
1059.699217189746,11.183928077929924,64.7771516232089,3.9813177669611464,0,3,0,0
993.8704763841081,15.431016096011028,65.04776317561992,4.293671826119244,1,3,0,0
1040.397148398547,7.4021437491128985,72.57873950711145,4.6575706505428816,2,3,0,0
1000.1884746805517,12.13687345248646,71.17196777839077,4.4894587084425295,3,3,0,0
1136.6692622785142,11.477843317845158,70.73065333349199,5.068701120690763,4,3,0,0
1144.2626747858235,7.316987032279203,64.14935058725902,4.1314760328970195,5,3,0,0
1231.4040634367836,16.502218030208947,64.54394420967527,5.096374205714224,6,3,0,0
1158.9516180915377,12.12338405232385,68.67050401673463,5.1326071818156835,7,3,0,0
1233.939610119924,11.160530216905848,64.76486564920174,6.211000379486386,8,3,0,0
1204.3262169006773,11.087974114826814,52.32205945440742,5.385717982535028,9,3,0,0
1242.112317882084,12.019144647504008,62.71044997844346,5.620336142456488,10,3,0,0
1158.2706073006111,11.56151508820764,47.4669561095877,5.266284991131858,11,3,0,0
1303.96236980143,11.24924838500317,57.12727253085135,5.82168086821227,12,3,0,0
1134.1403639162406,13.980597694264109,54.06669329910797,5.418750271021531,13,3,0,0
1224.3304102045488,16.468869965851418,57.470022290250306,5.2840308412560715,14,3,0,0
1126.0913174237003,11.625177487998743,49.67400606230855,5.29330453175099,15,3,0,0
1077.338778990471,8.848489230352351,47.96337622869943,5.464243151754818,16,3,0,0
1127.603591070102,12.975037835077867,52.6155233365459,6.470113972525522,17,3,0,0
1032.6488088637293,2.235025842775727,51.54483060320548,5.198435807520268,18,3,0,0
969.0186255445626,7.136626942136149,46.87262301246911,5.842863907443779,19,3,0,0
1057.2072521967145,12.561213952451844,60.354838057887214,4.862163316619004,20,3,0,0
1058.268437896871,9.955740319259242,58.739763488107286,5.4628254119639195,21,3,0,0
1052.3640495277677,11.518182301891706,64.33632028193206,4.205716521963074,22,3,0,0
964.156953215649,9.269312913760022,68.93176057049892,4.563472475553257,23,3,0,0
981.7667588847045,15.48494036583285,63.35691660970064,4.534569209537529,0,4,0,0
1104.3321839730938,14.885235741792002,70.70301179225577,4.672230952181096,1,4,0,0
888.1431225478067,15.318952048186869,72.22640586251933,4.453167010063757,2,4,0,0
1093.6833302088626,11.895494090052788,64.35269881929369,5.252322203154131,3,4,0,0
1124.8931905526138,14.277992455617136,68.57898356983824,4.38594905300391,4,4,0,0
1106.6857107522108,13.577349385466118,69.80238657123739,5.0605493611084285,5,4,0,0
1067.657309691074,16.110112464989335,68.47340231075643,5.809230268364698,6,4,0,0
1168.817663039548,11.142306801961622,74.30563917083629,5.5746850113146635,7,4,0,0
1202.458390528802,15.288487478823768,63.45783826413513,5.537758585611082,8,4,0,0
1183.0951928465172,8.827260619341939,65.34041191252568,6.327488873420667,9,4,0,0
1227.9198291618522,7.919510487141342,64.88629318255002,6.089630337100473,10,4,0,0
1180.6439092761557,13.76473002935285,50.43363397936107,6.19356063774928,11,4,0,0
1177.19902341841,12.622234903248481,55.01648179396897,6.190987056524907,12,4,0,0
1091.5425642383404,11.305940166309709,52.94585395445655,5.911364010844055,13,4,0,0
1138.1914779729445,8.373094439251009,49.596840380505185,5.721570259404512,14,4,0,0
1030.1708995595384,8.282110872492995,55.83794728970336,5.964187383673235,15,4,0,0
1100.48052566449,13.014677432874947,47.473303722302234,5.897917465877692,16,4,0,0
1053.121504783284,10.842894188421104,51.59780730247912,5.777842440383662,17,4,0,0
1022.4305922827008,13.119852982092215,42.52272832797315,5.1432969605790735,18,4,0,0
937.9938710636629,12.33571297009278,58.77971098322225,4.477870468757422,19,4,0,0
997.286422391883,16.163761707056135,59.995914703638334,4.440375014575334,20,4,0,0
1008.4790973008593,14.52737384644112,61.85418680485235,4.646048176129635,21,4,0,0
881.3033621149928,8.801111165095719,56.45540535287582,4.3603356494032415,22,4,0,0
922.0631477153522,11.328050251589474,61.399578231126625,4.341605335553884,23,4,0,0
934.3121970611157,12.802649668602683,71.86569292398731,2.716276610735386,0,5,0,0
978.8461588824224,14.474302090063471,65.28455100732874,4.122076778775913,1,5,0,0
953.1725058833173,15.87761656155616,62.97493941861262,4.334333145099599,2,5,0,0
990.3420697669068,14.807931195747384,68.40618939519504,4.850430341715766,3,5,0,0
1070.1905175405607,9.525597979134696,72.38023114650105,5.040553449592336,4,5,0,0
1054.012803110291,6.98750619118812,69.80946757516413,5.420614833394541,5,5,0,0
1157.8824360995457,8.76254737811578,67.34539736750196,5.377143053678377,6,5,0,0
1164.8184159962018,16.290901194535497,69.57638917854477,4.971485810325953,7,5,0,0
1153.0332214274154,17.298320851860048,58.72562759981962,5.739009583543739,8,5,0,0
1207.469025478075,4.354431328374581,59.322918355031504,5.589383003754909,9,5,0,0
1189.767285926854,12.9161073972204,67.11194612677473,5.656110300544912,10,5,0,0
1222.7565694906125,10.173829556784119,62.52778940607724,6.122484421083101,11,5,0,0
1159.896568067645,15.110933033947004,61.84856780495925,5.618869345092381,12,5,0,0
1135.1073143192223,11.733988062724166,54.09655497175317,6.168034131910399,13,5,0,0
1164.0176712674458,16.760907105030867,52.992759914169454,6.448165925435053,14,5,0,0
1049.0602692792938,15.419777414216316,55.38284181363651,5.701534368572761,15,5,0,0
1207.2824077150826,6.370045529402593,47.11384621092263,5.728083781991753,16,5,0,0
1132.7322472954982,6.064475925324793,55.800506162317475,5.635266763092206,17,5,0,0
1182.3709442968225,10.594348331298889,44.149782863903695,6.082379195383087,18,5,0,0
983.2009775656292,13.074162562859525,61.93352499419928,5.224996788019252,19,5,0,0
1089.1804013369879,15.93867271270694,49.996988040175076,5.221678940322048,20,5,0,0
1002.5303714587451,11.054056053877853,60.924843244655825,5.010054348312817,21,5,0,0
935.1135389867156,12.517165944287946,69.20899989838938,3.829408166495126,22,5,0,0
950.2432277412325,14.259228974322566,67.02356445499736,4.843672429807417,23,5,0,0
980.5034985644851,14.065680842650533,66.1941788236529,3.823016280322342,0,6,0,0
1030.311360689517,10.232736131231086,64.31155865139516,4.188175606616836,1,6,0,0
915.898783139616,9.178835708235164,85.17649464774681,4.639563033794362,2,6,0,0
1127.1214291296142,12.046772232818366,70.73037596495291,4.967346090694214,3,6,0,0
1145.9816019849493,11.10759265359954,71.00297627878861,4.625062118256353,4,6,0,0
1154.2696412590858,15.56886388270367,73.01163120189479,5.253848844837804,5,6,0,0
1176.6327413531394,3.9921788294929925,66.46028658568905,6.219871616604721,6,6,0,0
1237.3263508136702,15.737247230864632,67.38018810666918,5.6577322364613565,7,6,0,0
